,_step,custom_step,eprew,eprew_eval,silhouette_score,env
0,0,8192,2.526170191011236,2.3939451170212767,-0.16883225739002228,starpilot
1,1,16384,1.7752868499999999,1.68275844,-0.061896853148937225,starpilot
2,2,24576,1.49922267,1.6719669,-0.07626957446336746,starpilot
3,3,32768,1.34111841,1.6185564300000002,0.04943666607141495,starpilot
4,4,40960,1.81307499,1.49734119,0.2158544510602951,starpilot
5,5,49152,1.4034442399999998,1.6641649400000003,0.3666469156742096,starpilot
6,6,57344,1.7011765300000001,1.6936794800000001,0.2949111759662628,starpilot
7,7,65536,1.66615489,1.6695151399999995,0.2233734279870987,starpilot
8,8,73728,1.70734583,1.5050036799999997,0.25575685501098633,starpilot
9,9,81920,1.3724112199999998,1.83704403,0.2633971869945526,starpilot
10,10,90112,1.5100019400000002,2.03517156,0.27414703369140625,starpilot
11,11,98304,2.30293879,1.74824982,0.3458450734615326,starpilot
12,12,106496,2.39511079,1.4884808900000002,0.27501875162124634,starpilot
13,13,114688,1.8305099999999999,1.8752366999999999,0.2454834133386612,starpilot
14,14,122880,1.6894496800000005,2.1258010400000003,0.12348564714193344,starpilot
15,15,131072,2.3118075699999996,2.51401772,0.22964702546596527,starpilot
16,16,139264,2.1912063500000003,2.32459142,0.28108590841293335,starpilot
17,17,147456,2.4016245699999996,2.2001814299999993,0.25314435362815857,starpilot
18,18,155648,2.17937495,2.6348329599999993,0.17293953895568848,starpilot
19,19,163840,2.42679376,2.17390967,0.2301964908838272,starpilot
20,20,172032,2.59159251,2.21995184,0.2530272603034973,starpilot
21,21,180224,1.9467147600000003,2.14450653,0.25554850697517395,starpilot
22,22,188416,2.21484364,2.38901057,0.28518038988113403,starpilot
23,23,196608,2.48683677,1.8996664600000002,0.2578830420970917,starpilot
24,24,204800,1.9204705899999999,1.7020519099999998,0.30510786175727844,starpilot
25,25,212992,2.1993326,2.05049281,0.2334713637828827,starpilot
26,26,221184,1.8792512199999998,2.03431796,0.2543538808822632,starpilot
27,27,229376,2.3664636299999997,2.24988331,0.04204525798559189,starpilot
28,28,237568,2.4277972799999996,2.2771421,0.21728232502937317,starpilot
29,29,245760,2.40252547,2.0881231999999996,0.3665521740913391,starpilot
30,30,253952,2.5550357499999996,2.4028133400000002,0.2659864127635956,starpilot
31,31,262144,2.30806038,2.1013210900000003,0.34246325492858887,starpilot
32,32,270336,2.55024884,2.25830609,0.3730534613132477,starpilot
33,33,278528,2.38435669,2.4741558400000003,0.3670899569988251,starpilot
34,34,286720,2.39016191,2.02944312,0.3823889195919037,starpilot
35,35,294912,2.28893581,2.2547558299999997,0.2549605965614319,starpilot
36,36,303104,2.3614193699999997,2.36505083,0.43314966559410095,starpilot
37,37,311296,2.29633077,2.2808659499999995,0.3987078368663788,starpilot
38,38,319488,2.33436386,2.60166818,0.4192527234554291,starpilot
39,39,327680,2.1808048700000002,2.2852843299999996,0.11104688793420792,starpilot
40,40,335872,2.43340458,2.508823230000001,0.2685849666595459,starpilot
41,41,344064,2.30823085,2.2365804,0.28896364569664,starpilot
42,42,352256,2.8015586100000003,2.31057429,0.26296505331993103,starpilot
43,43,360448,2.20040419,2.59422873,0.35688120126724243,starpilot
44,44,368640,1.9227102999999999,2.2549813,0.338836133480072,starpilot
45,45,376832,2.1380720600000003,1.92800171,0.2673657238483429,starpilot
46,46,385024,2.24367376,2.1628329,0.27326256036758423,starpilot
47,47,393216,2.23324812,1.7842694399999999,0.3332969844341278,starpilot
48,48,401408,2.41367848,2.0725910699999996,0.3633202910423279,starpilot
49,49,409600,2.3142995600000003,2.0068629,0.33808520436286926,starpilot
50,50,417792,2.33607202,2.03293551,0.3884677290916443,starpilot
51,51,425984,2.4109289900000004,2.16848399,0.3445463180541992,starpilot
52,52,434176,2.2100933499999997,2.2514101600000003,0.34885603189468384,starpilot
53,53,442368,2.1491986499999998,2.41770958,0.3171837329864502,starpilot
54,54,450560,2.6017255300000004,2.7801564400000003,0.31685584783554077,starpilot
55,55,458752,2.17837114,2.6787635099999996,0.23405323922634125,starpilot
56,56,466944,2.27045936,2.09435915,0.29611942172050476,starpilot
57,57,475136,2.29067781,2.3398801799999998,0.303777277469635,starpilot
58,58,483328,2.5987116300000004,2.14346718,0.31429606676101685,starpilot
59,59,491520,2.7822399099999995,2.20822107,0.2803223729133606,starpilot
60,60,499712,2.5810101799999994,2.1526011800000004,0.3311038315296173,starpilot
61,61,507904,2.27110625,2.08323854,0.3571796715259552,starpilot
62,62,516096,2.47317056,2.0735680199999997,0.32193776965141296,starpilot
63,63,524288,2.25302269,1.9555971399999998,0.2984922230243683,starpilot
64,64,532480,2.0707666,2.25001553,0.23948395252227783,starpilot
65,65,540672,2.0595335300000004,2.1971072499999997,0.11749190837144852,starpilot
66,66,548864,2.0452905099999996,2.0763349200000003,0.29583296179771423,starpilot
67,67,557056,2.5389501,1.8872358499999995,0.294473797082901,starpilot
68,68,565248,2.90688814,2.50124641,0.4440879821777344,starpilot
69,69,573440,2.13703877,2.2261111199999997,0.3717100918292999,starpilot
70,70,581632,2.07496141,2.3967732699999997,0.2302750200033188,starpilot
71,71,589824,2.30252202,2.0137079300000003,0.31223544478416443,starpilot
72,72,598016,2.46145668,2.3479571000000004,0.17941154539585114,starpilot
73,73,606208,2.5232232,2.4760215899999998,0.13779741525650024,starpilot
74,74,614400,2.4849967799999995,2.1938699600000002,0.25111323595046997,starpilot
75,75,622592,2.45091022,2.2914696500000002,0.19157174229621887,starpilot
76,76,630784,2.7342815,2.59148142,0.26068243384361267,starpilot
77,77,638976,2.6570720700000003,2.07508174,0.2875290811061859,starpilot
78,78,647168,2.4067720400000003,2.1969671800000006,0.19799229502677917,starpilot
79,79,655360,2.54493664,2.3606837900000004,0.2894873321056366,starpilot
80,80,663552,2.62269669,2.19674504,0.1866546869277954,starpilot
81,81,671744,2.4158303899999996,2.1412467800000003,0.2647695541381836,starpilot
82,82,679936,2.6531181000000004,2.2142365699999997,0.26968127489089966,starpilot
83,83,688128,2.30922332,2.55228659,0.08109957724809647,starpilot
84,84,696320,2.38281289,2.45184563,0.32276806235313416,starpilot
85,85,704512,2.0465556499999997,2.52620722,0.3589525520801544,starpilot
86,86,712704,2.02684798,2.37837352,0.31476402282714844,starpilot
87,87,720896,2.28015688,2.10687073,0.358673095703125,starpilot
88,88,729088,2.2221366400000004,2.31522216,0.33014577627182007,starpilot
89,89,737280,2.3587558200000003,2.32702042,0.36054444313049316,starpilot
90,90,745472,2.5490524499999996,2.62239574,0.33880969882011414,starpilot
91,91,753664,2.8354118,2.1752239899999997,0.3375001847743988,starpilot
92,92,761856,2.3376443200000003,1.7774811,0.3189454674720764,starpilot
93,93,770048,2.3402170200000003,2.05365077,0.25715723633766174,starpilot
94,94,778240,2.44400253,2.05606369,0.3686027526855469,starpilot
95,95,786432,2.78296185,2.37235508,0.32020512223243713,starpilot
96,96,794624,2.62459482,2.0439114399999996,0.3521280288696289,starpilot
97,97,802816,2.4076093499999995,2.2517818,0.33412423729896545,starpilot
98,98,811008,2.16740073,2.16387028,0.32556721568107605,starpilot
99,99,819200,1.9848440600000001,2.21936615,0.33030739426612854,starpilot
100,100,827392,2.37816676,2.34721477,0.33832651376724243,starpilot
101,101,835584,2.65266257,1.9598758699999999,0.34122851490974426,starpilot
102,102,843776,2.7283267999999996,2.4083245199999994,0.4624806344509125,starpilot
103,103,851968,2.48321446,2.54030493,0.3168241083621979,starpilot
104,104,860160,2.7782473499999996,2.26992186,0.28663063049316406,starpilot
105,105,868352,2.5578260499999996,2.55251278,0.2940981984138489,starpilot
106,106,876544,2.6469974299999994,2.57256012,0.2637287378311157,starpilot
107,107,884736,2.73470644,2.6240529099999996,0.3630777895450592,starpilot
108,108,892928,3.0061244,2.77703241,0.30630064010620117,starpilot
109,109,901120,2.6160213800000003,2.74362597,0.2840701639652252,starpilot
110,110,909312,2.68840537,3.0433988099999993,0.36579471826553345,starpilot
111,111,917504,2.53048168,3.03213883,0.2822410464286804,starpilot
112,112,925696,2.8915773800000006,2.8674157199999994,0.35498732328414917,starpilot
113,113,933888,2.54544387,2.6522478499999993,0.31801724433898926,starpilot
114,114,942080,3.03591972,2.47611297,0.36183658242225647,starpilot
115,115,950272,2.3840397299999996,2.53318275,0.33579036593437195,starpilot
116,116,958464,2.43346975,2.5308867900000003,0.39263930916786194,starpilot
117,117,966656,2.6490697200000004,2.97759594,0.2755003273487091,starpilot
118,118,974848,2.5222656700000003,2.968312,0.4115157723426819,starpilot
119,119,983040,2.83459524,2.29831559,0.22343195974826813,starpilot
120,120,991232,2.83212699,2.73285966,0.3056022822856903,starpilot
121,121,999424,2.8869164800000005,3.0438600899999995,0.28310179710388184,starpilot
122,122,1007616,2.4961130899999997,2.97991441,0.4764705300331116,starpilot
123,123,1015808,3.1239087599999995,2.4509401,0.444015234708786,starpilot
124,124,1024000,3.0226071999999995,2.9783033800000003,0.3645530045032501,starpilot
125,125,1032192,2.8974154300000006,3.52761073,0.5183969140052795,starpilot
126,126,1040384,3.26979929,3.0843430800000005,0.562345027923584,starpilot
127,127,1048576,2.8817396399999997,3.15533486,0.5796244740486145,starpilot
128,128,1056768,2.9187736799999993,3.6238983400000007,0.6017619967460632,starpilot
129,129,1064960,3.34073487,2.92129665,0.6169198751449585,starpilot
130,130,1073152,3.0754392499999996,3.234511130000001,0.6131243109703064,starpilot
131,131,1081344,2.98537903,3.1512861200000004,0.61839359998703,starpilot
132,132,1089536,3.0353755900000006,2.8854758300000003,0.6255707144737244,starpilot
133,133,1097728,3.21993691,3.04921803,0.6090212464332581,starpilot
134,134,1105920,3.156407249999999,3.1440999300000003,0.6315281987190247,starpilot
135,135,1114112,2.977965,3.30155756,0.5865177512168884,starpilot
136,136,1122304,3.26468367,2.95721058,0.5596020221710205,starpilot
137,137,1130496,3.38804775,2.7452824399999995,0.5402617454528809,starpilot
138,138,1138688,2.88692367,2.8937207999999996,0.4747984707355499,starpilot
139,139,1146880,2.6245478800000006,2.8025298999999997,0.5598384141921997,starpilot
140,140,1155072,2.9038786400000003,2.56534669,0.5007827281951904,starpilot
141,141,1163264,2.9902126699999996,2.8618714200000004,0.45406365394592285,starpilot
142,142,1171456,3.0057812299999993,2.8377140400000003,0.4877930283546448,starpilot
143,143,1179648,3.1894606100000003,3.021317930000001,0.5604451894760132,starpilot
144,144,1187840,3.1963559700000004,2.67509682,0.5375800728797913,starpilot
145,145,1196032,2.671505099999999,2.73422812,0.4942147731781006,starpilot
146,146,1204224,3.2154296600000003,2.8786317500000007,0.4249710440635681,starpilot
147,147,1212416,3.53102195,3.21582384,0.42721134424209595,starpilot
148,148,1220608,3.358896449999999,3.5522763599999996,0.5178601741790771,starpilot
149,149,1228800,3.32591967,3.6402504099999993,0.5216450095176697,starpilot
150,150,1236992,3.0865684000000004,3.5088125499999996,0.493723064661026,starpilot
151,151,1245184,3.2551679299999994,3.7073218899999993,0.5077953338623047,starpilot
152,152,1253376,3.52980437,3.4553845199999995,0.49698999524116516,starpilot
153,153,1261568,4.00287119,3.3717523000000007,0.43086719512939453,starpilot
154,154,1269760,3.8164094700000004,3.63920347,0.47241082787513733,starpilot
155,155,1277952,4.12024935,3.85624158,0.4371492266654968,starpilot
156,156,1286144,3.86297631,3.50244436,0.47783491015434265,starpilot
157,157,1294336,3.5658045999999994,3.2690084600000002,0.3480248749256134,starpilot
158,158,1302528,3.27256327,3.78759255,0.5090487003326416,starpilot
159,159,1310720,3.36152755,3.82772033,0.3779700696468353,starpilot
160,160,1318912,3.53067143,3.80567652,0.6999836564064026,starpilot
161,161,1327104,3.30318326,3.24678544,0.2930746376514435,starpilot
162,162,1335296,3.678395519999999,3.4054496100000007,0.31652048230171204,starpilot
163,163,1343488,4.339049459999999,3.5493337099999995,0.5047690272331238,starpilot
164,164,1351680,4.06248814,3.49510127,0.6131300926208496,starpilot
165,165,1359872,3.40063448,3.2498281,0.5966054201126099,starpilot
166,166,1368064,3.1473558299999995,2.8965443499999997,0.5987502336502075,starpilot
167,167,1376256,3.46836734,3.3378795999999995,0.561484694480896,starpilot
168,168,1384448,3.23976404,2.8604829500000006,0.6128020286560059,starpilot
169,169,1392640,2.7789985699999993,2.5257292299999996,0.4868044853210449,starpilot
170,170,1400832,2.86804303,2.8366710199999994,0.8226982951164246,starpilot
171,171,1409024,2.8350822599999996,2.8887583800000005,0.48919159173965454,starpilot
172,172,1417216,2.9827324200000005,2.8503698600000003,0.8684907555580139,starpilot
173,173,1425408,2.9222490000000003,3.3709185299999995,0.8355401754379272,starpilot
174,174,1433600,3.39961833,3.7131987799999995,0.7751940488815308,starpilot
175,175,1441792,3.7942349,3.5670582100000003,0.8296715021133423,starpilot
176,176,1449984,3.997706570000001,3.4418006500000002,0.5508636236190796,starpilot
177,177,1458176,3.9086710199999994,3.4802385100000004,0.4903641641139984,starpilot
178,178,1466368,3.4875783,3.452525810000001,0.5373849272727966,starpilot
179,179,1474560,2.953208240000001,3.1128818200000006,0.4000641405582428,starpilot
180,180,1482752,2.9855339099999996,3.2727918099999997,0.561737596988678,starpilot
181,181,1490944,3.071400290000001,3.5543253299999997,0.6953769326210022,starpilot
182,182,1499136,3.2347003,3.3236196899999997,0.5932358503341675,starpilot
183,183,1507328,3.42597079,3.6441086499999993,0.7621965408325195,starpilot
184,184,1515520,3.71821772,4.1463813400000005,0.737845778465271,starpilot
185,185,1523712,3.703907749999999,3.76939463,0.6604021191596985,starpilot
186,186,1531904,3.37916854,3.26273849,0.6255778074264526,starpilot
187,187,1540096,3.43159032,3.00324578,0.6731967926025391,starpilot
188,188,1548288,3.1464688099999996,3.6380933200000003,0.49172061681747437,starpilot
189,189,1556480,3.05443727,3.6388650900000004,0.5724724531173706,starpilot
190,190,1564672,3.8838869999999996,3.2142034299999995,0.6570442318916321,starpilot
191,191,1572864,4.170122290000001,3.7421685299999994,0.7080134749412537,starpilot
192,192,1581056,3.7726037899999993,3.5384439100000007,0.7070928812026978,starpilot
193,193,1589248,3.2743561800000003,3.57737729,0.6738038063049316,starpilot
194,194,1597440,4.13696735,3.6709219900000005,0.7426936030387878,starpilot
195,195,1605632,4.047321,3.3091799400000004,0.7221788763999939,starpilot
196,196,1613824,3.7691701700000007,3.56687846,0.7488850951194763,starpilot
197,197,1622016,2.9050873999999998,3.2294115300000006,0.7066110968589783,starpilot
198,198,1630208,3.13436167,2.72954051,0.7331591844558716,starpilot
199,199,1638400,3.9148844099999995,3.0421683500000007,0.6957795023918152,starpilot
200,200,1646592,3.1530957900000005,3.2003607600000006,0.6548945307731628,starpilot
201,201,1654784,3.42391047,3.20039541,0.7189746499061584,starpilot
202,202,1662976,3.7214560999999997,3.5903096,0.6901451945304871,starpilot
203,203,1671168,3.924750199999999,4.080008240000001,0.751587450504303,starpilot
204,204,1679360,3.69234648,3.2733258099999993,0.7834683656692505,starpilot
205,205,1687552,3.4319960700000003,3.6852204,0.8092561364173889,starpilot
206,206,1695744,3.05943331,3.9636714300000007,0.7869433760643005,starpilot
207,207,1703936,3.59308947,3.511246789999999,0.7862933874130249,starpilot
208,208,1712128,3.5003438200000003,3.8835592499999994,0.7072944641113281,starpilot
209,209,1720320,3.56945546,3.8662034800000002,0.9124224781990051,starpilot
210,210,1728512,4.161317370000001,3.84762597,0.9001342058181763,starpilot
211,211,1736704,4.08647597,3.5272475999999995,0.8890833854675293,starpilot
212,212,1744896,3.66865938,3.19127916,0.8678112626075745,starpilot
213,213,1753088,3.4185177300000005,3.3024880000000003,0.8783990144729614,starpilot
214,214,1761280,3.7308241300000002,3.5734220800000003,0.8289324045181274,starpilot
215,215,1769472,4.036721879999999,3.27350847,0.7690076231956482,starpilot
216,216,1777664,3.8531980999999997,3.9803139200000004,0.8752313256263733,starpilot
217,217,1785856,3.7813909999999997,4.07358511,0.8568812012672424,starpilot
218,218,1794048,4.12603956,3.31049599,0.7347181439399719,starpilot
219,219,1802240,3.73167518,3.2137721900000003,0.7426010966300964,starpilot
220,220,1810432,3.6972039699999995,3.9139739299999996,0.7545938491821289,starpilot
221,221,1818624,3.81952482,4.023698329999999,0.7308180928230286,starpilot
222,222,1826816,4.2388333,3.58844987,0.7268136739730835,starpilot
223,223,1835008,4.29265744,3.5942699300000003,0.683018147945404,starpilot
224,224,1843200,4.2987834099999995,3.677511020000001,0.6836692690849304,starpilot
225,225,1851392,3.80454947,3.8499738199999998,0.6818622946739197,starpilot
226,226,1859584,4.20686796,3.7067279,0.7990986704826355,starpilot
227,227,1867776,4.208458289999999,3.40201134,0.8367456793785095,starpilot
228,228,1875968,4.495664399999999,2.98443199,0.8203198313713074,starpilot
229,229,1884160,3.795357770000001,3.05219414,0.827485978603363,starpilot
230,230,1892352,3.9864921899999994,4.387737949999999,0.804158627986908,starpilot
231,231,1900544,4.28280897,4.33797095,0.8588373064994812,starpilot
232,232,1908736,4.1798324099999995,4.254461790000001,0.8575485348701477,starpilot
233,233,1916928,4.23312164,3.9502074299999994,0.8871651887893677,starpilot
234,234,1925120,3.64349624,3.6770470800000004,0.8459292650222778,starpilot
235,235,1933312,3.39768456,3.41677571,0.8382400870323181,starpilot
236,236,1941504,3.79426403,3.52959106,0.832811176776886,starpilot
237,237,1949696,3.968308650000001,3.7830761900000005,0.8492031693458557,starpilot
238,238,1957888,3.7074974899999997,3.77086276,0.8521741032600403,starpilot
239,239,1966080,3.55355076,4.0133799,0.8680325746536255,starpilot
240,240,1974272,3.7053853999999995,4.30997915,0.8487079739570618,starpilot
241,241,1982464,4.2792258400000005,4.082623660000001,0.8382309675216675,starpilot
